"campaign","sample_ID","date_time","weight_g","T_C","RH","Area_m2","Patm","Dry_weight","Fresh_weight"
"branch_vs_leaf_4","blup",22/10/20 12:08,2.725325,26.5825,61.135,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:12,2.796113,26.645,61.125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:16,2.743022,26.595,61.075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:20,2.796113,26.385,61.15,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:24,2.760719,26.5375,60.92,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:28,2.743022,26.5275,60.9125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:32,2.760719,26.5575,61.045,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:36,2.796113,26.52,60.725,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:40,2.778416,26.5025,61.125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:44,2.81381,26.4925,60.97,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:48,2.778416,26.5175,61.195,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:52,2.778416,26.585,61.285,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 12:56,2.778416,26.525,61.34,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:00,2.796113,26.515,61.4225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:04,2.707629,26.54,61.4125,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:08,2.796113,26.5325,61.5075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:12,2.760719,26.59,61.4375,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:16,2.760719,26.49,61.31,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:20,2.725325,26.545,61.225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:24,2.778416,26.435,61.3675,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:28,2.760719,26.4875,61.1075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:32,2.796113,26.5175,60.67,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:36,2.760719,26.4875,60.9425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:40,2.81381,26.4125,61.075,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:44,2.796113,26.5,61.1525,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:48,2.81381,26.505,61.17,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:52,2.672235,26.565,61.3,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 13:56,2.760719,26.5575,61.41,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:00,2.672235,26.5475,61.1275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:04,2.672235,26.3525,62.765,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:08,2.689932,26.5275,61.7425,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:12,2.796113,26.7025,61.55,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:16,2.760719,26.705,61.14,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:20,2.760719,26.5375,61.105,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:24,2.743022,26.3375,61.575,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:28,2.760719,26.41,61.5225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:32,2.672235,26.535,61.1225,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:36,2.654538,26.47,61.1025,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:40,2.81381,26.415,59.0875,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:44,2.725325,26.3675,61.055,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:48,2.778416,26.495,61.2275,0.0351,101.325,2.2,3.4
"branch_vs_leaf_4","blup",22/10/20 14:52,2.672235,26.5975,61.415,0.0351,101.325,2.2,3.4
